Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
81, Maluku ,Ikan Kembung,2025,Mei,"Rp32,292"
82, Maluku Utara ,Ikan Kembung,2025,Mei,"Rp46,101"
91, Papua ,Ikan Kembung,2025,Mei,"Rp62,111"
92, Papua Barat ,Ikan Kembung,2025,Mei,"Rp46,607"
93, Papua Selatan ,Ikan Kembung,2025,Mei,"Rp42,378"
94, Papua Tengah ,Ikan Kembung,2025,Mei,"Rp52,848"
95, Papua Pegunungan ,Ikan Kembung,2025,Mei,"Rp97,000"
96, Papua Barat Daya ,Ikan Kembung,2025,Mei,"Rp34,771"
11, Aceh ,Ikan Tongkol,2025,Mei,"Rp32,651"
12, Sumatera Utara ,Ikan Tongkol,2025,Mei,"Rp34,967"
13, Sumatera Barat ,Ikan Tongkol,2025,Mei,"Rp39,777"
14, Riau ,Ikan Tongkol,2025,Mei,"Rp31,662"
15, Jambi ,Ikan Tongkol,2025,Mei,"Rp30,128"
16, Sumatera Selatan ,Ikan Tongkol,2025,Mei,"Rp27,348"
17, Bengkulu ,Ikan Tongkol,2025,Mei,"Rp26,783"
18, Lampung ,Ikan Tongkol,2025,Mei,"Rp29,211"
19, Kepulauan Bangka Belitung ,Ikan Tongkol,2025,Mei,"Rp28,880"
21, Kepulauan Riau ,Ikan Tongkol,2025,Mei,"Rp29,394"
31, DKI Jakarta ,Ikan Tongkol,2025,Mei,"Rp42,634"
32, Jawa Barat ,Ikan Tongkol,2025,Mei,"Rp36,237"
33, Jawa Tengah ,Ikan Tongkol,2025,Mei,"Rp31,250"
34, D.I Yogyakarta ,Ikan Tongkol,2025,Mei,"Rp34,142"
35, Jawa Timur ,Ikan Tongkol,2025,Mei,"Rp31,611"
36, Banten ,Ikan Tongkol,2025,Mei,"Rp34,602"
51, Bali ,Ikan Tongkol,2025,Mei,"Rp28,591"
52, Nusa Tenggara Barat ,Ikan Tongkol,2025,Mei,"Rp28,397"
53, Nusa Tenggara Timur ,Ikan Tongkol,2025,Mei,"Rp36,351"
61, Kalimantan Barat ,Ikan Tongkol,2025,Mei,"Rp40,554"
62, Kalimantan Tengah ,Ikan Tongkol,2025,Mei,"Rp38,560"
63, Kalimantan Selatan ,Ikan Tongkol,2025,Mei,"Rp35,537"
64, Kalimantan Timur ,Ikan Tongkol,2025,Mei,"Rp35,994"
65, Kalimantan Utara ,Ikan Tongkol,2025,Mei,"Rp33,247"
71, Sulawesi Utara ,Ikan Tongkol,2025,Mei,"Rp29,625"
72, Sulawesi Tengah ,Ikan Tongkol,2025,Mei,"Rp31,224"
73, Sulawesi Selatan ,Ikan Tongkol,2025,Mei,"Rp36,043"
74, Sulawesi Tenggara ,Ikan Tongkol,2025,Mei,"Rp31,659"
75, Gorontalo ,Ikan Tongkol,2025,Mei,"Rp28,519"
76, Sulawesi Barat ,Ikan Tongkol,2025,Mei,"Rp34,069"
81, Maluku ,Ikan Tongkol,2025,Mei,"Rp34,178"
82, Maluku Utara ,Ikan Tongkol,2025,Mei,"Rp32,123"
91, Papua ,Ikan Tongkol,2025,Mei,"Rp47,695"
92, Papua Barat ,Ikan Tongkol,2025,Mei,"Rp53,040"
93, Papua Selatan ,Ikan Tongkol,2025,Mei,"Rp42,278"
94, Papua Tengah ,Ikan Tongkol,2025,Mei,"Rp55,679"
95, Papua Pegunungan ,Ikan Tongkol,2025,Mei,"Rp90,000"
96, Papua Barat Daya ,Ikan Tongkol,2025,Mei,"Rp35,919"
11, Aceh ,Ikan Bandeng,2025,Mei,"Rp37,897"
12, Sumatera Utara ,Ikan Bandeng,2025,Mei,"Rp45,676"
13, Sumatera Barat ,Ikan Bandeng,2025,Mei,"Rp41,967"
14, Riau ,Ikan Bandeng,2025,Mei,"Rp33,077"
15, Jambi ,Ikan Bandeng,2025,Mei,"Rp29,653"
16, Sumatera Selatan ,Ikan Bandeng,2025,Mei,"Rp27,719"
17, Bengkulu ,Ikan Bandeng,2025,Mei,
18, Lampung ,Ikan Bandeng,2025,Mei,"Rp26,784"
19, Kepulauan Bangka Belitung ,Ikan Bandeng,2025,Mei,"Rp26,676"
21, Kepulauan Riau ,Ikan Bandeng,2025,Mei,"Rp39,645"
31, DKI Jakarta ,Ikan Bandeng,2025,Mei,"Rp42,185"
32, Jawa Barat ,Ikan Bandeng,2025,Mei,"Rp36,959"
33, Jawa Tengah ,Ikan Bandeng,2025,Mei,"Rp32,890"
34, D.I Yogyakarta ,Ikan Bandeng,2025,Mei,"Rp37,810"
35, Jawa Timur ,Ikan Bandeng,2025,Mei,"Rp32,687"
36, Banten ,Ikan Bandeng,2025,Mei,"Rp34,334"
51, Bali ,Ikan Bandeng,2025,Mei,"Rp36,535"
52, Nusa Tenggara Barat ,Ikan Bandeng,2025,Mei,"Rp37,734"
53, Nusa Tenggara Timur ,Ikan Bandeng,2025,Mei,"Rp51,029"
61, Kalimantan Barat ,Ikan Bandeng,2025,Mei,"Rp33,840"
62, Kalimantan Tengah ,Ikan Bandeng,2025,Mei,"Rp32,281"
63, Kalimantan Selatan ,Ikan Bandeng,2025,Mei,"Rp28,194"
64, Kalimantan Timur ,Ikan Bandeng,2025,Mei,"Rp32,582"
65, Kalimantan Utara ,Ikan Bandeng,2025,Mei,"Rp26,142"
71, Sulawesi Utara ,Ikan Bandeng,2025,Mei,"Rp43,016"
72, Sulawesi Tengah ,Ikan Bandeng,2025,Mei,"Rp29,965"
73, Sulawesi Selatan ,Ikan Bandeng,2025,Mei,"Rp32,107"
74, Sulawesi Tenggara ,Ikan Bandeng,2025,Mei,"Rp30,001"
75, Gorontalo ,Ikan Bandeng,2025,Mei,"Rp23,588"
76, Sulawesi Barat ,Ikan Bandeng,2025,Mei,"Rp33,013"
81, Maluku ,Ikan Bandeng,2025,Mei,"Rp25,000"
82, Maluku Utara ,Ikan Bandeng,2025,Mei,"Rp60,000"
91, Papua ,Ikan Bandeng,2025,Mei,"Rp53,542"
92, Papua Barat ,Ikan Bandeng,2025,Mei,"Rp66,730"
93, Papua Selatan ,Ikan Bandeng,2025,Mei,"Rp42,378"
94, Papua Tengah ,Ikan Bandeng,2025,Mei,"Rp59,529"
95, Papua Pegunungan ,Ikan Bandeng,2025,Mei,"Rp94,500"
96, Papua Barat Daya ,Ikan Bandeng,2025,Mei,"Rp65,024"
11, Aceh ,Garam Konsumsi,2025,Mei,"Rp14,951"
12, Sumatera Utara ,Garam Konsumsi,2025,Mei,"Rp12,361"
13, Sumatera Barat ,Garam Konsumsi,2025,Mei,"Rp15,459"
14, Riau ,Garam Konsumsi,2025,Mei,"Rp11,328"
15, Jambi ,Garam Konsumsi,2025,Mei,"Rp11,575"
16, Sumatera Selatan ,Garam Konsumsi,2025,Mei,"Rp10,996"
17, Bengkulu ,Garam Konsumsi,2025,Mei,"Rp14,150"
18, Lampung ,Garam Konsumsi,2025,Mei,"Rp14,387"
19, Kepulauan Bangka Belitung ,Garam Konsumsi,2025,Mei,"Rp9,621"
21, Kepulauan Riau ,Garam Konsumsi,2025,Mei,"Rp11,126"
31, DKI Jakarta ,Garam Konsumsi,2025,Mei,"Rp11,693"
32, Jawa Barat ,Garam Konsumsi,2025,Mei,"Rp10,351"
33, Jawa Tengah ,Garam Konsumsi,2025,Mei,"Rp10,801"
34, D.I Yogyakarta ,Garam Konsumsi,2025,Mei,"Rp11,721"
35, Jawa Timur ,Garam Konsumsi,2025,Mei,"Rp9,288"
36, Banten ,Garam Konsumsi,2025,Mei,"Rp10,072"
51, Bali ,Garam Konsumsi,2025,Mei,"Rp11,321"
52, Nusa Tenggara Barat ,Garam Konsumsi,2025,Mei,"Rp10,120"
53, Nusa Tenggara Timur ,Garam Konsumsi,2025,Mei,"Rp11,516"
61, Kalimantan Barat ,Garam Konsumsi,2025,Mei,"Rp12,710"
62, Kalimantan Tengah ,Garam Konsumsi,2025,Mei,"Rp10,540"
63, Kalimantan Selatan ,Garam Konsumsi,2025,Mei,"Rp9,980"
64, Kalimantan Timur ,Garam Konsumsi,2025,Mei,"Rp12,653"
65, Kalimantan Utara ,Garam Konsumsi,2025,Mei,"Rp11,543"
71, Sulawesi Utara ,Garam Konsumsi,2025,Mei,"Rp12,300"
72, Sulawesi Tengah ,Garam Konsumsi,2025,Mei,"Rp10,554"
73, Sulawesi Selatan ,Garam Konsumsi,2025,Mei,"Rp9,756"
74, Sulawesi Tenggara ,Garam Konsumsi,2025,Mei,"Rp11,272"
75, Gorontalo ,Garam Konsumsi,2025,Mei,"Rp10,336"
76, Sulawesi Barat ,Garam Konsumsi,2025,Mei,"Rp10,193"
81, Maluku ,Garam Konsumsi,2025,Mei,"Rp15,841"
82, Maluku Utara ,Garam Konsumsi,2025,Mei,"Rp13,284"
91, Papua ,Garam Konsumsi,2025,Mei,"Rp13,897"
92, Papua Barat ,Garam Konsumsi,2025,Mei,"Rp10,148"
93, Papua Selatan ,Garam Konsumsi,2025,Mei,"Rp8,726"
94, Papua Tengah ,Garam Konsumsi,2025,Mei,"Rp14,652"
95, Papua Pegunungan ,Garam Konsumsi,2025,Mei,"Rp25,000"
96, Papua Barat Daya ,Garam Konsumsi,2025,Mei,"Rp11,186"
11, Aceh ,Cabai Merah Besar,2025,Mei,"Rp37,589"
12, Sumatera Utara ,Cabai Merah Besar,2025,Mei,"Rp36,010"
13, Sumatera Barat ,Cabai Merah Besar,2025,Mei,"Rp39,335"
14, Riau ,Cabai Merah Besar,2025,Mei,"Rp46,125"
15, Jambi ,Cabai Merah Besar,2025,Mei,"Rp36,324"
16, Sumatera Selatan ,Cabai Merah Besar,2025,Mei,"Rp38,499"
17, Bengkulu ,Cabai Merah Besar,2025,Mei,"Rp34,528"
18, Lampung ,Cabai Merah Besar,2025,Mei,"Rp38,094"
19, Kepulauan Bangka Belitung ,Cabai Merah Besar,2025,Mei,"Rp44,710"
21, Kepulauan Riau ,Cabai Merah Besar,2025,Mei,
31, DKI Jakarta ,Cabai Merah Besar,2025,Mei,"Rp49,732"
32, Jawa Barat ,Cabai Merah Besar,2025,Mei,"Rp34,998"
33, Jawa Tengah ,Cabai Merah Besar,2025,Mei,"Rp32,737"
34, D.I Yogyakarta ,Cabai Merah Besar,2025,Mei,"Rp37,417"
35, Jawa Timur ,Cabai Merah Besar,2025,Mei,"Rp28,116"
36, Banten ,Cabai Merah Besar,2025,Mei,"Rp41,542"
51, Bali ,Cabai Merah Besar,2025,Mei,"Rp27,348"
52, Nusa Tenggara Barat ,Cabai Merah Besar,2025,Mei,"Rp28,092"
53, Nusa Tenggara Timur ,Cabai Merah Besar,2025,Mei,"Rp62,368"
61, Kalimantan Barat ,Cabai Merah Besar,2025,Mei,"Rp66,157"
62, Kalimantan Tengah ,Cabai Merah Besar,2025,Mei,"Rp74,688"
63, Kalimantan Selatan ,Cabai Merah Besar,2025,Mei,"Rp59,359"
64, Kalimantan Timur ,Cabai Merah Besar,2025,Mei,"Rp64,636"
65, Kalimantan Utara ,Cabai Merah Besar,2025,Mei,"Rp76,762"
71, Sulawesi Utara ,Cabai Merah Besar,2025,Mei,"Rp54,660"
72, Sulawesi Tengah ,Cabai Merah Besar,2025,Mei,"Rp60,632"
73, Sulawesi Selatan ,Cabai Merah Besar,2025,Mei,"Rp40,770"
74, Sulawesi Tenggara ,Cabai Merah Besar,2025,Mei,"Rp61,069"
75, Gorontalo ,Cabai Merah Besar,2025,Mei,
76, Sulawesi Barat ,Cabai Merah Besar,2025,Mei,"Rp43,116"
81, Maluku ,Cabai Merah Besar,2025,Mei,"Rp76,638"
82, Maluku Utara ,Cabai Merah Besar,2025,Mei,"Rp71,266"
91, Papua ,Cabai Merah Besar,2025,Mei,"Rp76,955"
92, Papua Barat ,Cabai Merah Besar,2025,Mei,"Rp63,157"
93, Papua Selatan ,Cabai Merah Besar,2025,Mei,"Rp73,986"
94, Papua Tengah ,Cabai Merah Besar,2025,Mei,"Rp73,505"
95, Papua Pegunungan ,Cabai Merah Besar,2025,Mei,"Rp100,000"
96, Papua Barat Daya ,Cabai Merah Besar,2025,Mei,"Rp86,206"
11, Aceh ,Minyak Kita,2025,Mei,"Rp17,524"
12, Sumatera Utara ,Minyak Kita,2025,Mei,"Rp17,232"
13, Sumatera Barat ,Minyak Kita,2025,Mei,"Rp17,683"
14, Riau ,Minyak Kita,2025,Mei,"Rp17,170"
15, Jambi ,Minyak Kita,2025,Mei,"Rp17,080"
16, Sumatera Selatan ,Minyak Kita,2025,Mei,"Rp17,600"
17, Bengkulu ,Minyak Kita,2025,Mei,"Rp17,364"
18, Lampung ,Minyak Kita,2025,Mei,"Rp17,440"
19, Kepulauan Bangka Belitung ,Minyak Kita,2025,Mei,"Rp16,861"
21, Kepulauan Riau ,Minyak Kita,2025,Mei,"Rp16,699"
31, DKI Jakarta ,Minyak Kita,2025,Mei,"Rp17,978"
32, Jawa Barat ,Minyak Kita,2025,Mei,"Rp17,590"
33, Jawa Tengah ,Minyak Kita,2025,Mei,"Rp16,908"
34, D.I Yogyakarta ,Minyak Kita,2025,Mei,"Rp16,349"
35, Jawa Timur ,Minyak Kita,2025,Mei,"Rp16,900"
36, Banten ,Minyak Kita,2025,Mei,"Rp17,618"
51, Bali ,Minyak Kita,2025,Mei,"Rp17,850"
52, Nusa Tenggara Barat ,Minyak Kita,2025,Mei,"Rp18,250"
53, Nusa Tenggara Timur ,Minyak Kita,2025,Mei,"Rp18,866"
61, Kalimantan Barat ,Minyak Kita,2025,Mei,"Rp17,989"
62, Kalimantan Tengah ,Minyak Kita,2025,Mei,"Rp17,281"
63, Kalimantan Selatan ,Minyak Kita,2025,Mei,"Rp17,309"
64, Kalimantan Timur ,Minyak Kita,2025,Mei,"Rp18,587"
65, Kalimantan Utara ,Minyak Kita,2025,Mei,"Rp18,925"
71, Sulawesi Utara ,Minyak Kita,2025,Mei,"Rp18,344"
72, Sulawesi Tengah ,Minyak Kita,2025,Mei,"Rp18,126"
73, Sulawesi Selatan ,Minyak Kita,2025,Mei,"Rp17,074"
74, Sulawesi Tenggara ,Minyak Kita,2025,Mei,"Rp18,110"
75, Gorontalo ,Minyak Kita,2025,Mei,"Rp17,772"
76, Sulawesi Barat ,Minyak Kita,2025,Mei,"Rp17,396"
81, Maluku ,Minyak Kita,2025,Mei,"Rp19,073"
82, Maluku Utara ,Minyak Kita,2025,Mei,"Rp18,721"
91, Papua ,Minyak Kita,2025,Mei,"Rp19,168"
92, Papua Barat ,Minyak Kita,2025,Mei,"Rp17,790"
93, Papua Selatan ,Minyak Kita,2025,Mei,"Rp19,946"
94, Papua Tengah ,Minyak Kita,2025,Mei,"Rp19,913"
95, Papua Pegunungan ,Minyak Kita,2025,Mei,
96, Papua Barat Daya ,Minyak Kita,2025,Mei,"Rp18,116"
11, Aceh ,Daging Kerbau Beku (Impor),2025,Mei,
12, Sumatera Utara ,Daging Kerbau Beku (Impor),2025,Mei,"Rp139,722"
13, Sumatera Barat ,Daging Kerbau Beku (Impor),2025,Mei,
14, Riau ,Daging Kerbau Beku (Impor),2025,Mei,
15, Jambi ,Daging Kerbau Beku (Impor),2025,Mei,"Rp124,783"
16, Sumatera Selatan ,Daging Kerbau Beku (Impor),2025,Mei,
17, Bengkulu ,Daging Kerbau Beku (Impor),2025,Mei,
18, Lampung ,Daging Kerbau Beku (Impor),2025,Mei,
19, Kepulauan Bangka Belitung ,Daging Kerbau Beku (Impor),2025,Mei,
21, Kepulauan Riau ,Daging Kerbau Beku (Impor),2025,Mei,
31, DKI Jakarta ,Daging Kerbau Beku (Impor),2025,Mei,
32, Jawa Barat ,Daging Kerbau Beku (Impor),2025,Mei,"Rp103,875"
33, Jawa Tengah ,Daging Kerbau Beku (Impor),2025,Mei,"Rp111,670"
34, D.I Yogyakarta ,Daging Kerbau Beku (Impor),2025,Mei,
35, Jawa Timur ,Daging Kerbau Beku (Impor),2025,Mei,
36, Banten ,Daging Kerbau Beku (Impor),2025,Mei,"Rp108,929"
51, Bali ,Daging Kerbau Beku (Impor),2025,Mei,
52, Nusa Tenggara Barat ,Daging Kerbau Beku (Impor),2025,Mei,
53, Nusa Tenggara Timur ,Daging Kerbau Beku (Impor),2025,Mei,
61, Kalimantan Barat ,Daging Kerbau Beku (Impor),2025,Mei,"Rp110,000"
62, Kalimantan Tengah ,Daging Kerbau Beku (Impor),2025,Mei,"Rp99,713"
63, Kalimantan Selatan ,Daging Kerbau Beku (Impor),2025,Mei,"Rp115,756"
64, Kalimantan Timur ,Daging Kerbau Beku (Impor),2025,Mei,"Rp91,690"
65, Kalimantan Utara ,Daging Kerbau Beku (Impor),2025,Mei,"Rp92,250"
71, Sulawesi Utara ,Daging Kerbau Beku (Impor),2025,Mei,
72, Sulawesi Tengah ,Daging Kerbau Beku (Impor),2025,Mei,
73, Sulawesi Selatan ,Daging Kerbau Beku (Impor),2025,Mei,"Rp120,000"
74, Sulawesi Tenggara ,Daging Kerbau Beku (Impor),2025,Mei,"Rp115,000"
75, Gorontalo ,Daging Kerbau Beku (Impor),2025,Mei,
76, Sulawesi Barat ,Daging Kerbau Beku (Impor),2025,Mei,
81, Maluku ,Daging Kerbau Beku (Impor),2025,Mei,
82, Maluku Utara ,Daging Kerbau Beku (Impor),2025,Mei,
91, Papua ,Daging Kerbau Beku (Impor),2025,Mei,
92, Papua Barat ,Daging Kerbau Beku (Impor),2025,Mei,
93, Papua Selatan ,Daging Kerbau Beku (Impor),2025,Mei,
94, Papua Tengah ,Daging Kerbau Beku (Impor),2025,Mei,
95, Papua Pegunungan ,Daging Kerbau Beku (Impor),2025,Mei,
96, Papua Barat Daya ,Daging Kerbau Beku (Impor),2025,Mei,
11, Aceh ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp145,662"
12, Sumatera Utara ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp144,979"
13, Sumatera Barat ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp145,027"
14, Riau ,Daging Kerbau Segar (Lokal),2025,Mei,
15, Jambi ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp126,000"
16, Sumatera Selatan ,Daging Kerbau Segar (Lokal),2025,Mei,
17, Bengkulu ,Daging Kerbau Segar (Lokal),2025,Mei,
18, Lampung ,Daging Kerbau Segar (Lokal),2025,Mei,
19, Kepulauan Bangka Belitung ,Daging Kerbau Segar (Lokal),2025,Mei,
21, Kepulauan Riau ,Daging Kerbau Segar (Lokal),2025,Mei,
31, DKI Jakarta ,Daging Kerbau Segar (Lokal),2025,Mei,
32, Jawa Barat ,Daging Kerbau Segar (Lokal),2025,Mei,
33, Jawa Tengah ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp144,546"
34, D.I Yogyakarta ,Daging Kerbau Segar (Lokal),2025,Mei,
35, Jawa Timur ,Daging Kerbau Segar (Lokal),2025,Mei,
36, Banten ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp133,652"
51, Bali ,Daging Kerbau Segar (Lokal),2025,Mei,
52, Nusa Tenggara Barat ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp120,000"
53, Nusa Tenggara Timur ,Daging Kerbau Segar (Lokal),2025,Mei,
61, Kalimantan Barat ,Daging Kerbau Segar (Lokal),2025,Mei,
62, Kalimantan Tengah ,Daging Kerbau Segar (Lokal),2025,Mei,
63, Kalimantan Selatan ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp139,434"
64, Kalimantan Timur ,Daging Kerbau Segar (Lokal),2025,Mei,
65, Kalimantan Utara ,Daging Kerbau Segar (Lokal),2025,Mei,
71, Sulawesi Utara ,Daging Kerbau Segar (Lokal),2025,Mei,
72, Sulawesi Tengah ,Daging Kerbau Segar (Lokal),2025,Mei,
73, Sulawesi Selatan ,Daging Kerbau Segar (Lokal),2025,Mei,
74, Sulawesi Tenggara ,Daging Kerbau Segar (Lokal),2025,Mei,"Rp115,000"
75, Gorontalo ,Daging Kerbau Segar (Lokal),2025,Mei,
76, Sulawesi Barat ,Daging Kerbau Segar (Lokal),2025,Mei,
81, Maluku ,Daging Kerbau Segar (Lokal),2025,Mei,
82, Maluku Utara ,Daging Kerbau Segar (Lokal),2025,Mei,
91, Papua ,Daging Kerbau Segar (Lokal),2025,Mei,
92, Papua Barat ,Daging Kerbau Segar (Lokal),2025,Mei,
93, Papua Selatan ,Daging Kerbau Segar (Lokal),2025,Mei,
94, Papua Tengah ,Daging Kerbau Segar (Lokal),2025,Mei,
95, Papua Pegunungan ,Daging Kerbau Segar (Lokal),2025,Mei,
96, Papua Barat Daya ,Daging Kerbau Segar (Lokal),2025,Mei,
